session_id,user_id,point_id,kwh_delivered,duration_min,status,anomaly_flag,kwh_por_min,z_kwh_delivered,z_duration_min,z_kwh_por_min,z_max_abs,anomaly_predicted
S002166,U0039,P001,44.513,145,concluida,False,0.3069862068965517,0.453465749725061,0.6967928559089538,-0.18272485328177562,0.6967928559089538,False
S002167,U0039,P001,26.146,76,concluida,False,0.3440263157894737,-0.3182558721194418,-0.43930133505163976,0.1293345090888253,0.43930133505163976,False
S002168,U0039,P001,31.563,109,concluida,False,0.2895688073394495,-0.09065114486231378,0.10404806062516583,-0.32946477285533626,0.32946477285533626,False
S002169,U0039,P001,29.507,94,concluida,False,0.31390425531914895,-0.17703758001842507,-0.1429289374097458,-0.12444095930496359,0.17703758001842507,False
S002170,U0039,P001,29.01,101,concluida,False,0.28722772277227726,-0.19791990408096755,-0.027673004993453695,-0.34918818564009263,0.34918818564009263,False
S002171,U0039,P001,40.6,123,concluida,False,0.3300813008130081,0.28905421238757867,0.33455992545775004,0.011849096333035963,0.33455992545775004,False
S002172,U0039,P001,17.134,58,concluida,False,0.2954137931034483,-0.6969108106539146,-0.7356737326935336,-0.2802213287863248,0.7356737326935336,False
S002173,U0039,P001,39.471,126,concluida,False,0.31326190476190474,0.24161730319922742,0.38395532506473234,-0.12985270109793473,0.38395532506473234,False
S002175,U0039,P001,58.853,179,concluida,False,0.3287877094972067,1.055985924889768,1.2566073847880868,0.0009507136542993502,1.2566073847880868,False
S002176,U0039,P001,26.373,85,concluida,False,0.31027058823529413,-0.30871807018343145,-0.29111513623069274,-0.15505425573270323,0.30871807018343145,False
S002177,U0039,P001,20.355,71,concluida,False,0.28669014084507044,-0.5615748633592478,-0.521627001063277,-0.3537172617805296,0.5615748633592478,False
S002178,U0039,P001,26.616,95,concluida,False,0.28016842105263157,-0.2985080002695526,-0.12646380420741835,-0.4086621250872653,0.4086621250872653,False
S002179,U0039,P001,66.178,201,concluida,False,0.32924378109452734,1.3637586085077231,1.6188403152392905,0.004793073088680403,1.6188403152392905,False
S002180,U0039,P001,32.472,110,concluida,False,0.2952,-0.05245792036965547,0.12051319382749327,-0.2820225151633456,0.2820225151633456,False
S002181,U0039,P001,73.982,232,concluida,False,0.31888793103448276,1.6916573147131186,2.1292594445114412,-0.08245396972875034,2.1292594445114412,False
S002182,U0039,P001,48.28,151,concluida,False,0.31973509933774835,0.6117428417644928,0.7955836551229184,-0.07531665808363902,0.7955836551229184,False
S002183,U0039,P001,23.09,67,concluida,False,0.3446268656716418,-0.44665905589233895,-0.5874875338725867,0.13439408420624444,0.5874875338725867,False
S002184,U0039,P001,55.349,179,concluida,False,0.30921229050279325,0.9087592377365508,1.2566073847880868,-0.16397031255524636,1.2566073847880868,False
S002185,U0039,P001,13.116,45,concluida,False,0.29146666666666665,-0.8657341065961595,-0.9497204643237904,-0.3134754901771298,0.9497204643237904,False
S002186,U0039,P001,79.61,236,concluida,False,0.3373305084745763,1.9281275759283887,2.195119977320751,0.07292297511402734,2.195119977320751,False
S002187,U0039,P001,42.798,133,concluida,False,0.3217894736842105,0.38140702584727365,0.49921125748102446,-0.058008751390362316,0.49921125748102446,False
S002188,U0039,P001,40.244,125,concluida,False,0.321952,0.2740962498800029,0.3674901918624049,-0.05663948277885976,0.3674901918624049,False
S002189,U0039,P001,12.694,46,concluida,False,0.27595652173913043,-0.8834651745124429,-0.933255331121463,-0.4441469725519415,0.933255331121463,False
S002190,U0039,P001,17.795,58,concluida,False,0.30681034482758623,-0.6691377398182191,-0.7356737326935336,-0.1842064743338408,0.7356737326935336,False
S002191,U0039,P001,10.092,30,concluida,False,0.33640000000000003,-0.9927927544133195,-1.1966974623587021,0.06508353052448411,1.1966974623587021,False
S002192,U0039,P001,29.705,105,concluida,False,0.2829047619047619,-0.16871826379230162,0.03818752781585607,-0.38560871603782304,0.38560871603782304,False
S002193,U0039,P001,19.002,67,concluida,False,0.28361194029850745,-0.6184235242377589,-0.5874875338725867,-0.37965080594440326,0.6184235242377589,False
S002195,U0039,P001,34.467,110,concluida,False,0.31333636363636364,0.03136549312083189,0.12051319382749327,-0.12922539222706597,0.12922539222706597,False
S002196,U0039,P001,26.857,97,concluida,False,0.2768762886597938,-0.28838196385290726,-0.09353353780276347,-0.43639802452315674,0.43639802452315674,False
S002197,U0039,P001,74.326,217,concluida,False,0.34251612903225803,1.7061110762372929,1.8822824464765295,0.11661133060466873,1.8822824464765295,False
S002198,U0039,P001,34.784,107,concluida,False,0.3250841121495327,0.04468480243235296,0.07111779422051095,-0.03025173853431854,0.07111779422051095,False
S002199,U0039,P001,32.864,118,concluida,False,0.27850847457627115,-0.03598735491187565,0.25223425944611283,-0.4226470148315107,0.4226470148315107,False
S002200,U0039,P001,13.765,48,concluida,False,0.28677083333333336,-0.8384652367438655,-0.9003250647168081,-0.3530374353116545,0.9003250647168081,False
S002201,U0039,P001,78.928,239,concluida,False,0.33024267782426775,1.8994721533717407,2.2445153769277333,0.013208682164182757,2.2445153769277333,False
S002202,U0039,P001,67.382,225,concluida,False,0.29947555555555555,1.4143467738423334,2.014003512095149,-0.2460013699689885,2.014003512095149,False
S002203,U0039,P001,15.764,53,concluida,False,0.2974339622641509,-0.754473756258911,-0.8179993987051709,-0.26320159750011135,0.8179993987051709,False
S002204,U0039,P001,28.966,93,concluida,False,0.31146236559139784,-0.19976864102010614,-0.15939407061207322,-0.14501364589247376,0.19976864102010614,False
S002205,U0039,P001,10.871,35,concluida,False,0.3106,-0.9600617072408433,-1.1143717963470647,-0.15227899323148722,1.1143717963470647,False
S002206,U0039,P001,24.52,71,concluida,False,0.3453521126760563,-0.3865751053703354,-0.521627001063277,0.14050422061035278,0.521627001063277,False
S002207,U0039,P001,45.363,139,concluida,False,0.3263525179856115,0.4891799860493289,0.5980020566949891,-0.019565541104981793,0.5980020566949891,False
S002208,U0039,P001,8.802,27,concluida,False,0.326,-1.046994360128973,-1.2460928619656844,-0.02253547129962838,1.2460928619656844,False
S002209,U0039,P001,16.57,58,concluida,False,0.2856896551724138,-0.7206082568737817,-0.7356737326935336,-0.362146257547597,0.7356737326935336,False
S002210,U0039,P001,50.02,177,concluida,False,0.2825988700564972,0.6848519843577,1.2236771183834318,-0.38818582550042735,1.2236771183834318,False
S002211,U0039,P001,40.158,116,concluida,False,0.3461896551724138,0.2704828094989594,0.21930399304145792,0.1475604357561333,0.2704828094989594,False
S002212,U0039,P001,4.868,17,concluida,False,0.2863529411764706,-1.2122882491874079,-1.410744193988959,-0.3565581366245816,1.410744193988959,False
S002213,U0039,P001,8.331,24,concluida,False,0.34712499999999996,-1.066784248727479,-1.2954882615726666,0.15544062615559937,1.2954882615726666,False
S002214,U0039,P001,9.793,33,concluida,False,0.2967575757575757,-1.0053557622497384,-1.1473020627517196,-0.2689000888994784,1.1473020627517196,False
S002215,U0039,P001,21.073,69,concluida,False,0.3054057971014493,-0.5314068378523956,-0.5545572674679319,-0.19603965412022997,0.5545572674679319,False
S002216,U0039,P001,21.599,69,concluida,False,0.3130289855072464,-0.5093060280799664,-0.5545572674679319,-0.1318150234632021,0.5545572674679319,False
S002217,U0039,P001,23.532,72,concluida,False,0.3268333333333333,-0.42808765300371965,-0.5051618678609495,-0.015514717948337633,0.5051618678609495,False
S002218,U0039,P001,22.287,65,concluida,False,0.3428769230769231,-0.4803985050316179,-0.6204178002772416,0.11965098580251832,0.6204178002772416,False
S002219,U0039,P001,17.02,57,concluida,False,0.2985964912280702,-0.7017007199962282,-0.7521388658958611,-0.25340740255682037,0.7521388658958611,False
S002220,U0039,P001,17.29,52,concluida,False,0.33249999999999996,-0.690356197869696,-0.8344645319074984,0.032226404840441404,0.8344645319074984,False
S002221,U0039,P001,23.827,71,concluida,False,0.33559154929577467,-0.4156927121617678,-0.521627001063277,0.05827241093523154,0.521627001063277,False
S002222,U0039,P001,21.564,68,concluida,False,0.3171176470588235,-0.5107766142815539,-0.5710224006702592,-0.09736844231456625,0.5710224006702592,False
S002223,U0039,P001,34.128,122,concluida,False,0.2797377049180328,0.017121815339741595,0.3180947922554226,-0.41229086718179264,0.41229086718179264,False
S002224,U0039,P001,24.571,88,concluida,False,0.2792159090909091,-0.38443225119087926,-0.24171973662371044,-0.4166869469441547,0.4166869469441547,False
S002225,U0039,P001,25.885,86,concluida,False,0.30098837209302326,-0.32922224350842283,-0.27465000302836534,-0.23325603583861057,0.32922224350842283,False
S002226,U0039,P001,26.04,94,concluida,False,0.27702127659574466,-0.32270964747282116,-0.1429289374097458,-0.43517651507848826,0.43517651507848826,False
S002227,U0039,P001,24.588,76,concluida,False,0.3235263157894737,-0.38371796646439393,-0.43930133505163976,-0.04337602335293427,0.43930133505163976,False
S002228,U0039,P001,44.984,142,concluida,False,0.3167887323943662,0.4732556383235672,0.6473974563019714,-0.10013951679389892,0.6473974563019714,False
S002229,U0039,P001,34.688,100,concluida,False,0.34688,0.04065119456514168,-0.044138138195781135,0.15337652467032029,0.15337652467032029,False
S002230,U0039,P001,68.39,227,concluida,False,0.3012775330396476,1.4566996564480532,2.046933778499804,-0.23081988261652012,2.046933778499804,False
S002231,U0039,P001,31.213,95,concluida,False,0.3285578947368421,-0.10535700687818868,-0.12646380420741835,-0.0009854536445077437,0.12646380420741835,False
S002232,U0039,P001,44.346,160,concluida,False,0.2771625,0.4464489527060577,0.9437698539438654,-0.43398672145204076,0.9437698539438654,False
S002233,U0039,P001,13.087,38,concluida,False,0.34439473684210525,-0.8669525923060463,-1.0649763967400825,0.13243842109676443,1.0649763967400825,False
S002234,U0039,P001,42.112,139,concluida,False,0.3029640287769784,0.3525835362961587,0.5980020566949891,-0.21661131789675603,0.5980020566949891,False
S002235,U0039,P001,37.263,114,concluida,False,0.3268684210526316,0.14884432225336466,0.18637372663680304,-0.01521910728091459,0.18637372663680304,False
S002236,U0039,P001,17.383,60,concluida,False,0.2897166666666667,-0.686448640248335,-0.7027434662888788,-0.32821907221484076,0.7027434662888788,False
S002237,U0039,P001,70.318,213,concluida,False,0.330131455399061,1.537707947781216,1.8164219136672197,0.012271643906772156,1.8164219136672197,False
S002238,U0039,P001,67.237,52,concluida,True,1.2930192307692308,1.408254345292899,-0.8344645319074984,8.124508734923538,8.124508734923538,True
S002240,U0039,P001,65.563,227,concluida,False,0.2888237885462555,1.3379183081084,2.046933778499804,-0.3357414846822461,2.046933778499804,False
S002241,U0039,P001,71.858,212,concluida,False,0.3389528301886793,1.6024137406510661,1.7999567804648924,0.08659087984742024,1.7999567804648924,False
S002242,U0039,P001,13.072,40,concluida,False,0.3268,-0.8675828435352981,-1.0320461303354276,-0.015795548082389244,1.0320461303354276,False
S002243,U0039,P001,28.918,94,concluida,False,0.3076382978723404,-0.20178544495371192,-0.1429289374097458,-0.17723104939743725,0.20178544495371192,False
S002244,U0039,P001,18.467,62,concluida,False,0.2978548387096774,-0.6409024847477393,-0.6698131998842239,-0.2596557538416201,0.6698131998842239,False
S002245,U0039,P001,16.087,56,concluida,False,0.28726785714285713,-0.7409023464556892,-0.7686039990981886,-0.348850057419992,0.7686039990981886,False
S002246,U0039,P001,13.189,44,concluida,False,0.29975,-0.8626668839471341,-0.9661855975261179,-0.24368920186529647,0.9661855975261179,False
S002247,U0039,P001,20.998,61,concluida,False,0.3442295081967213,-0.5345580939986546,-0.6862783330865514,0.13104638561779422,0.6862783330865514,False
S002248,U0039,P001,38.033,130,concluida,False,0.2925615384615385,0.18119721868828978,0.4498158578740421,-0.3042513003894332,0.4498158578740421,False
S002249,U0039,P001,45.462,131,concluida,False,0.34703816793893133,0.49333964416239084,0.46628099107636956,0.15470907437510284,0.49333964416239084,False
S002250,U0039,P001,36.899,131,concluida,False,0.2816717557251908,0.1335502257568548,0.46628099107636956,-0.3959966747586864,0.46628099107636956,False
S002251,U0039,P001,27.706,86,concluida,False,0.3221627906976744,-0.2527097442772562,-0.27465000302836534,-0.05486359138231771,0.27465000302836534,False
S002252,U0039,P001,15.313,50,concluida,False,0.30626000000000003,-0.7734233098850812,-0.8673947983121533,-0.18884307668501063,0.8673947983121533,False
S002253,U0039,P001,21.199,71,concluida,False,0.2985774647887324,-0.5261127275266806,-0.521627001063277,-0.2535676984821129,0.5261127275266806,False
S002254,U0039,P001,19.836,67,concluida,False,0.2960597014925373,-0.5833815558913596,-0.5874875338725867,-0.2747796126015364,0.5874875338725867,False
S002255,U0039,P001,35.703,120,concluida,False,0.29752500000000004,0.08329819441117918,0.2851645258507677,-0.26243461331324336,0.2851645258507677,False
S002256,U0039,P001,19.094,58,concluida,False,0.32920689655172414,-0.6145579833650145,-0.7356737326935336,0.004482324355684667,0.7356737326935336,False
S002257,U0039,P001,26.771,89,concluida,False,0.3007977528089888,-0.29199540423395076,-0.22525460342138298,-0.23486198501125738,0.29199540423395076,False
S002258,U0039,P001,13.791,44,concluida,False,0.3134318181818182,-0.8373728012798292,-0.9661855975261179,-0.12842119684319064,0.9661855975261179,False
S002259,U0039,P001,43.182,153,concluida,False,0.2822352941176471,0.3975414573161194,0.8285139215275733,-0.3912489178897842,0.8285139215275733,False
S002260,U0039,P001,35.662,123,concluida,False,0.2899349593495935,0.08157550771789081,0.33455992545775004,-0.3263799773125757,0.33455992545775004,False
S002261,U0039,P001,21.208,70,concluida,False,0.30297142857142856,-0.5257345767891297,-0.5380921342656044,-0.21654897533873446,0.5380921342656044,False
S002262,U0039,P001,10.535,36,concluida,False,0.2926388888888889,-0.9741793347760833,-1.0979066631447374,-0.3035996304629802,1.0979066631447374,False
S002263,U0039,P001,6.71,23,concluida,False,0.2917391304347826,-1.1348933982352887,-1.3119533947749942,-0.31118000908140314,1.3119533947749942,False
S002264,U0040,P001,21.457,73,concluida,False,0.29393150684931507,-0.51527240638355,-0.48869673465862207,-0.2927094482098589,0.51527240638355,False
S002265,U0040,P001,44.885,139,concluida,False,0.32291366906474817,0.46909598021050525,0.5980020566949891,-0.04853751320786356,0.5980020566949891,False
S002266,U0040,P001,14.351,47,concluida,False,0.3053404255319149,-0.8138434220544292,-0.9167901979191355,-0.19659040331929487,0.9167901979191355,False
S002267,U0040,P001,6.618,24,concluida,False,0.27575,-1.1387589391080328,-1.2954882615726666,-0.4458868983824789,1.2954882615726666,False
S002268,U0040,P001,31.905,98,concluida,False,0.3255612244897959,-0.07628141683537297,-0.07706840460043601,-0.02623211286010426,0.07706840460043601,False
S002269,U0040,P001,21.758,70,concluida,False,0.3108285714285714,-0.5026253650498975,-0.5380921342656044,-0.1503533008837047,0.5380921342656044,False
S002270,U0040,P001,42.894,131,concluida,False,0.3274351145038168,0.38544063371448495,0.46628099107636956,-0.010444769345038706,0.46628099107636956,False
S002271,U0040,P001,17.741,56,concluida,False,0.3168035714285714,-0.6714066442435257,-0.7686039990981886,-0.10001449935494777,0.7686039990981886,False
S002272,U0040,P001,80.183,254,concluida,False,0.31568110236220476,1.9522031728858071,2.491492374962645,-0.10947119350624479,2.491492374962645,False
S002273,U0040,P001,23.491,83,concluida,False,0.28302409638554216,-0.4298103396970079,-0.32404540263534765,-0.3846033344907878,0.4298103396970079,False
S002274,U0040,P001,83.096,255,concluida,False,0.3258666666666667,2.0745979616065036,2.5079575081649725,-0.023658791835834823,2.5079575081649725,False
S002275,U0040,P001,28.261,99,concluida,False,0.2854646464646465,-0.22939044879494014,-0.06060327139810858,-0.36404193431454945,0.36404193431454945,False
S002276,U0040,P001,273.149,305,concluida,True,0.8955704918032787,10.060007086472476,3.3312141682813445,4.776041255649606,10.060007086472476,True
S002277,U0040,P001,76.071,253,concluida,False,0.3006758893280632,1.779430302573584,2.4750272417603174,-0.23588867314178727,2.4750272417603174,False
S002278,U0040,P001,52.009,151,concluida,False,0.3444304635761589,0.7684232973564866,0.7955836551229184,0.13273941540217,0.7955836551229184,False
S002280,U0040,P001,8.851,31,concluida,False,0.2855161290322581,-1.0449355394467505,-1.1802323291563745,-0.3636081986236387,1.1802323291563745,False
S002281,U0040,P001,50.897,162,concluida,False,0.314179012345679,0.7217006728946209,0.9767001203485203,-0.12212615772720148,0.9767001203485203,False
S002282,U0040,P001,18.273,64,concluida,False,0.285515625,-0.6490537339793957,-0.636882933479569,-0.36361244504703694,0.6490537339793957,False
S002283,U0040,P001,21.784,78,concluida,False,0.27928205128205125,-0.5015329295858612,-0.40637106864698486,-0.4161297053320071,0.5015329295858612,False
S002284,U0040,P001,69.482,67,concluida,True,1.037044776119403,1.502581945937583,-0.5874875338725867,5.9679485225303255,5.9679485225303255,True
S002285,U0040,P001,22.882,71,concluida,False,0.32228169014084507,-0.4553985396046303,-0.521627001063277,-0.05386187498538914,0.521627001063277,False
S002286,U0040,P001,15.499,53,concluida,False,0.29243396226415097,-0.7656081946423591,-0.8179993987051709,-0.3053261176078573,0.8179993987051709,False
S002287,U0040,P001,32.726,96,concluida,False,0.34089583333333334,-0.041785666220991995,-0.1099986710050909,0.10296049485469914,0.1099986710050909,False
S002288,U0040,P001,31.207,97,concluida,False,0.3217216494845361,-0.1056091073698894,-0.09353353780276347,-0.05858016376295785,0.1056091073698894,False
S002290,U0040,P001,91.67,270,concluida,False,0.3395185185185185,2.434849564246824,2.754934506199884,0.09135674973242618,2.754934506199884,False
S002291,U0040,P001,86.955,289,concluida,False,0.3008823529411765,2.2367405945186793,3.0677720370441053,-0.23414923701736565,3.0677720370441053,True
S002292,U0040,P001,3.082,10,concluida,False,0.3082,-1.287330162216987,-1.526000126405251,-0.17249876288320556,1.526000126405251,False
S002293,U0040,P001,30.121,99,concluida,False,0.3042525252525252,-0.15123929636771877,-0.06060327139810858,-0.2057558587581698,0.2057558587581698,False
S002294,U0040,P001,22.168,70,concluida,False,0.3166857142857143,-0.48539849811701535,-0.5380921342656044,-0.10100743447177297,0.5380921342656044,False
S002295,U0040,P001,28.368,90,concluida,False,0.3152,-0.2248946566929441,-0.20878947021905556,-0.11352443473236068,0.2248946566929441,False
S002296,U0040,P001,30.819,108,concluida,False,0.2853611111111111,-0.12191160583320232,0.0875829274228384,-0.36491420973092203,0.36491420973092203,False
S002297,U0040,P001,20.015,58,concluida,False,0.34508620689655173,-0.575860557888955,-0.7356737326935336,0.13826398993925143,0.7356737326935336,False
S002298,U0040,P001,33.754,107,concluida,False,0.31545794392523363,0.0014075513570636447,0.07111779422051095,-0.11135128191932549,0.11135128191932549,False
S002299,U0040,P001,45.11,163,concluida,False,0.2767484662576687,0.47854974864928207,0.9931652535508477,-0.4374749159928647,0.9931652535508477,False
S002300,U0040,P001,25.018,77,concluida,False,0.3249090909090909,-0.3656507645591761,-0.4228362018493123,-0.03172627568677299,0.4228362018493123,False
S002301,U0040,P001,8.052,27,concluida,False,0.2982222222222222,-1.0785069215915624,-1.2460928619656844,-0.2565605830093302,1.2460928619656844,False
S002302,U0040,P001,43.958,128,concluida,False,0.343421875,0.43014645424274495,0.41688559146938725,0.12424215345079996,0.43014645424274495,False
S002303,U0040,P001,217.08,172,concluida,True,1.262093023255814,7.704170008277919,1.1413514523717947,7.863958404872487,7.863958404872487,True
S002304,U0040,P001,9.574,34,concluida,False,0.28158823529411764,-1.0145574301968145,-1.1308369295493923,-0.39670032637431635,1.1308369295493923,False
S002305,U0040,P001,2.976,10,concluida,False,0.2976,-1.2917839375703666,-1.526000126405251,-0.26180274551162774,1.526000126405251,False
S002306,U0040,P001,57.411,171,concluida,False,0.33573684210526317,0.9953977733843631,1.1248863191694671,0.05949648891019336,1.1248863191694671,False
S002307,U0040,P001,41.062,123,concluida,False,0.33383739837398374,0.3084659502485335,0.33455992545775004,0.04349385777983078,0.33455992545775004,False
S002308,U0040,P001,68.46,218,concluida,False,0.3140366972477064,1.459640828851228,1.8987475796788569,-0.1233251487684383,1.8987475796788569,False
S002309,U0040,P001,27.676,85,concluida,False,0.3256,-0.2539702467357598,-0.29111513623069274,-0.02590543290824818,0.29111513623069274,False
S002311,U0040,P001,51.975,188,concluida,False,0.27646276595744684,0.766994727903516,1.4047935836090337,-0.4398819136011616,1.4047935836090337,False
S002312,U0040,P001,57.09,198,concluida,False,0.28833333333333333,0.9819103970783749,1.569444915632308,-0.33987352277798405,1.569444915632308,False
S002313,U0040,P001,10.423,30,concluida,False,0.3474333333333333,-0.9788852106211633,-1.1966974623587021,0.15803830489557721,1.1966974623587021,False
S002314,U0040,P001,41.234,127,concluida,False,0.3246771653543307,0.31569283101062084,0.4004204582670598,-0.033680226225772276,0.4004204582670598,False
S002315,U0040,P001,11.265,38,concluida,False,0.2964473684210526,-0.9435071082858297,-1.0649763967400825,-0.2715135559364659,1.0649763967400825,False
S002316,U0040,P001,29.883,96,concluida,False,0.31128125,-0.16123928253851375,-0.1099986710050909,-0.1465395273668066,0.16123928253851375,False
S002317,U0040,P001,68.98,235,concluida,False,0.293531914893617,1.4814895381319568,2.1786548441184235,-0.2960759720843982,2.1786548441184235,False
S002318,U0040,P001,35.85,105,concluida,False,0.3414285714285714,0.08947465645784662,0.03818752781585607,0.10744876217570287,0.10744876217570287,False
S002319,U0040,P001,30.977,89,concluida,False,0.3480561797752809,-0.11527295955175013,-0.22525460342138298,0.1632857263891492,0.22525460342138298,False
S002321,U0040,P001,10.504,38,concluida,False,0.27642105263157896,-0.9754818539832039,-1.0649763967400825,-0.44023334436801814,1.0649763967400825,False
S002322,U0040,P001,45.108,153,concluida,False,0.2948235294117647,0.47846571515204844,0.8285139215275733,-0.2851942437361643,0.8285139215275733,False
S002323,U0040,P001,6.602,22,concluida,False,0.30009090909090913,-1.1394312070859014,-1.3284185279773215,-0.24081707549431355,1.3284185279773215,False
S002324,U0040,P001,14.728,50,concluida,False,0.29456,-0.7980031078259009,-0.8673947983121533,-0.28741445373713737,0.8673947983121533,False
S002325,U0040,P001,21.887,64,concluida,False,0.341984375,-0.4972052044783321,-0.636882933479569,0.11213135391982307,0.636882933479569,False
S002326,U0040,P001,37.422,112,concluida,False,0.33412499999999995,0.15552498528343356,0.15344346023214817,0.04591687387545885,0.15552498528343356,False
S002327,U0040,P001,24.404,77,concluida,False,0.31693506493506496,-0.3914490482098825,-0.4228362018493123,-0.09890667918328264,0.4228362018493123,False
S002328,U0040,P001,7.452,27,concluida,False,0.276,-1.1037169707616337,-1.2460928619656844,-0.4437806723770914,1.2460928619656844,False
S002329,U0040,P001,61.616,192,concluida,False,0.3209166666666667,1.1720782013179467,1.4706541164183435,-0.06536206674250375,1.4706541164183435,False
S002330,U0040,P001,27.428,97,concluida,False,0.28276288659793813,-0.26439040039272255,-0.09353353780276347,-0.38680400188084096,0.38680400188084096,False
S002331,U0040,P001,19.891,58,concluida,False,0.34294827586206894,-0.5810706347174365,-0.7356737326935336,0.12025212616904242,0.7356737326935336,False
S002332,U0040,P001,19.65,59,concluida,False,0.3330508474576271,-0.5911966711340818,-0.7192085994912062,0.03686724180146435,0.7192085994912062,False
S002333,U0040,P001,31.766,99,concluida,False,0.32086868686868686,-0.08212174489310631,-0.06060327139810858,-0.0657662919354571,0.08212174489310631,False
S002334,U0040,P001,3.175,11,concluida,False,0.28863636363636364,-1.283422604595626,-1.5095349932029234,-0.33732052155933273,1.5095349932029234,False
S002335,U0040,P001,21.231,68,concluida,False,0.31222058823529414,-0.5247681915709435,-0.5710224006702592,-0.1386256928906821,0.5710224006702592,False
S002336,U0040,P001,68.901,211,concluida,False,0.3265450236966824,1.4781702149912306,1.7834916472625648,-0.017943698965609083,1.7834916472625648,False
S002337,U0040,P001,17.788,62,concluida,False,0.2869032258064516,-0.6694318570585367,-0.6698131998842239,-0.3519220414324577,0.6698131998842239,False
S002338,U0040,P001,12.725,43,concluida,False,0.29593023255813955,-0.8821626553053227,-0.9826507307284453,-0.27587037594760966,0.9826507307284453,False
S002339,U0040,P001,24.873,77,concluida,False,0.32302597402597405,-0.37174319310861,-0.4228362018493123,-0.047591354688391665,0.4228362018493123,False
S002340,U0040,P001,12.582,45,concluida,False,0.2796,-0.888171050357523,-0.9497204643237904,-0.4134510178995141,0.9497204643237904,False
S002341,U0040,P001,110.146,92,concluida,True,1.1972391304347827,3.2111510116905566,-0.17585920381440068,7.317570582431455,7.317570582431455,True
S002342,U0040,P001,18.236,55,concluida,False,0.3315636363636364,-0.6506083536782167,-0.785069132300516,0.024337631074809483,0.785069132300516,False
S002343,U0040,P001,58.442,178,concluida,False,0.32832584269662923,1.0387170412082691,1.2401422515857594,-0.0029404698113058734,1.2401422515857594,False
S002344,U0040,P001,6.237,21,concluida,False,0.297,-1.1547673203310282,-1.344883661179649,-0.26685768792455716,1.344883661179649,False
S002345,U0040,P001,16.1,56,concluida,False,0.28750000000000003,-0.7403561287236708,-0.7686039990981886,-0.34689427612927476,0.7686039990981886,False
S002346,U0040,P001,23.337,70,concluida,False,0.3333857142857143,-0.4362809189839929,-0.5380921342656044,0.039688462688099634,0.5380921342656044,False
S002347,U0040,P001,91.905,322,concluida,False,0.2854192546583851,2.4447235001717686,3.611121432720911,-0.3644243559256665,3.611121432720911,True
S002348,U0041,P002,159.958,270,concluida,True,0.592437037037037,12.454280220339712,2.7323643101344635,8.13836907902991,12.454280220339712,True
S002349,U0041,P002,39.224,71,concluida,True,0.552450704225352,1.9283217223282894,-0.5623042302892453,7.379717051426218,7.379717051426218,True
S002350,U0041,P002,29.733,215,concluida,False,0.13829302325581397,1.1008673838269032,1.8217775276052974,-0.47800688377212297,1.8217775276052974,False
S002351,U0041,P002,22.214,143,concluida,False,0.15534265734265734,0.4453380222009493,0.6297366486580261,-0.15452787081035085,0.6297366486580261,False
S002352,U0041,P002,21.233,152,concluida,False,0.1396907894736842,0.35981144901900236,0.778741758526435,-0.45148736820921226,0.778741758526435,False
S002353,U0041,P002,9.108,57,concluida,False,0.15978947368421054,-0.6972830462216796,-0.7940899567512147,-0.07015938796426383,0.7940899567512147,False
S002355,U0041,P002,34.936,228,concluida,False,0.1532280701754386,1.554480798980492,2.0370071307485547,-0.19464747491384224,2.0370071307485547,False
S002356,U0041,P002,3.629,24,concluida,False,0.15120833333333333,-1.174958983493737,-1.3404420262687142,-0.23296750435253272,1.3404420262687142,False
S002357,U0041,P002,6.617,43,concluida,False,0.15388372093023256,-0.9144560266459714,-1.0258756832131841,-0.18220795521927868,1.0258756832131841,False
S002358,U0041,P002,7.177,42,concluida,False,0.17088095238095238,-0.8656335179998039,-1.0424318065318963,0.1402768338827027,1.0424318065318963,False
S002359,U0041,P002,14.522,92,concluida,False,0.15784782608695652,-0.22527400727462377,-0.21462564059629113,-0.10699784708192871,0.22527400727462377,False
S002360,U0041,P002,38.211,221,concluida,False,0.17290045248868777,1.8400052915094185,1.92111426751757,0.17859237181149248,1.92111426751757,False
S002361,U0041,P002,27.014,169,concluida,False,0.15984615384615383,0.8638166677395286,1.0601958549445407,-0.06908400753401289,1.0601958549445407,False
S002362,U0041,P002,19.017,112,concluida,False,0.16979464285714285,0.16661380766202485,0.11649682577795092,0.1196665186851442,0.16661380766202485,False
S002363,U0041,P002,17.105,110,concluida,False,0.1555,-8.018614417579403e-05,0.08338457914052672,-0.15154264266793221,0.15154264266793221,False
S002364,U0041,P002,12.446,82,concluida,False,0.15178048780487804,-0.40626602147005936,-0.38018687378341215,-0.2221121415468425,0.40626602147005936,False
S002365,U0041,P002,12.285,74,concluida,False,0.1660135135135135,-0.4203024927058325,-0.5126358603331089,0.04792797099972203,0.5126358603331089,False
S002366,U0041,P002,15.432,92,concluida,False,0.1677391304347826,-0.14593743072460144,-0.21462564059629113,0.08066772691466016,0.21462564059629113,False
S002367,U0041,P002,13.819,89,concluida,False,0.15526966292134833,-0.2865636922357948,-0.26429401055242746,-0.1559127781483315,0.2865636922357948,False
S002368,U0041,P002,25.789,160,concluida,False,0.16118125,0.7570174300760373,0.9111907450761318,-0.04375351751555087,0.9111907450761318,False
