user_id,kwh_mes_atual,duracao_media_min,n_sessoes_mes,tendencia_kwh,power_kw,plan_type,kwh_proximo_mes,valor_fatura_proximo_mes
U0079,606.223,130.13333333333333,15,144.01899999999995,22.0,pay_per_use,485.137,1278.4
U0080,215.892,107.0,19,0.0,7.4,pay_per_use,391.779,2872.15
U0080,391.779,109.0,31,175.887,7.4,pay_per_use,199.604,1576.75
U0080,199.604,123.66666666666667,15,-192.17499999999998,7.4,pay_per_use,172.636,1417.8
U0080,172.636,119.14285714285714,14,-26.968000000000018,7.4,pay_per_use,238.939,1676.2
U0080,238.939,109.55555555555556,18,66.303,7.4,pay_per_use,216.563,1813.9
U0081,316.244,119.0,7,0.0,22.0,assinatura,339.53,661.5
U0081,339.53,111.2,10,23.285999999999945,22.0,assinatura,194.35,390.35
U0081,194.35,77.375,8,-145.17999999999998,22.0,assinatura,418.93,801.75
U0081,418.93,124.27272727272727,11,224.58,22.0,assinatura,233.67,485.5
U0081,233.67,88.0,9,-185.26000000000002,22.0,assinatura,492.002,940.35
U0082,174.426,83.46153846153847,13,0.0,11.0,pay_per_use,91.671,500.65
U0082,91.671,73.625,8,-82.75499999999998,11.0,pay_per_use,405.729,2253.35
U0082,405.729,101.96153846153847,26,314.058,11.0,pay_per_use,272.029,1458.6
U0082,272.029,114.4,15,-133.7,11.0,pay_per_use,265.315,1474.75
U0082,265.315,123.92857142857143,14,-6.713999999999999,11.0,pay_per_use,324.856,1819.0
U0083,201.855,98.23076923076923,13,0.0,11.0,pay_per_use,221.396,1088.85
U0083,221.396,98.53846153846153,13,19.540999999999997,11.0,pay_per_use,119.023,653.65
U0084,131.676,124.28571428571429,7,0.0,11.0,pay_per_use,80.948,429.25
U0084,80.948,72.14285714285714,7,-50.727999999999994,11.0,pay_per_use,160.738,812.6
U0084,160.738,95.6,10,79.79,11.0,pay_per_use,78.735,435.2
U0084,78.735,102.4,5,-82.003,11.0,pay_per_use,34.565,187.85
U0084,34.565,110.5,2,-44.17,11.0,pay_per_use,191.961,936.7
U0085,686.689,134.58823529411765,17,0.0,22.0,pay_per_use,517.054,1394.85
U0085,517.054,102.5625,16,-169.635,22.0,pay_per_use,312.624,856.8
U0085,312.624,72.0,14,-204.42999999999995,22.0,pay_per_use,625.888,1385.5
U0085,625.888,108.66666666666667,15,313.264,22.0,pay_per_use,465.596,1232.5
U0085,465.596,131.8181818181818,11,-160.29200000000003,22.0,pay_per_use,396.581,1089.7
U0086,338.729,85.6923076923077,13,0.0,22.0,pay_per_use,416.489,1127.95
U0086,416.489,88.46666666666667,15,77.75999999999999,22.0,pay_per_use,350.783,960.5
U0086,350.783,113.0,10,-65.70599999999996,22.0,pay_per_use,298.293,829.6
U0086,298.293,139.42857142857142,7,-52.49000000000001,22.0,pay_per_use,108.734,286.45
U0086,108.734,112.33333333333333,3,-189.55900000000003,22.0,pay_per_use,135.515,389.3
U0087,106.376,84.375,8,0.0,11.0,assinatura,86.222,275.95
U0087,86.222,82.2,5,-20.15400000000001,11.0,assinatura,85.584,340.85
U0087,85.584,75.57142857142857,7,-0.637999999999991,11.0,assinatura,158.983,590.0
U0087,158.983,109.11111111111111,9,73.399,11.0,assinatura,163.782,614.2
U0087,163.782,114.0,9,4.799000000000007,11.0,assinatura,85.524,356.25
U0088,123.558,94.125,8,0.0,11.0,pay_per_use,312.031,1668.55
U0088,312.031,109.05555555555556,18,188.473,11.0,pay_per_use,319.91,1570.8
U0088,155.681,120.625,8,-164.229,11.0,pay_per_use,160.298,844.05
U0089,191.294,170.0,1,0.0,22.0,assinatura,51.712,145.05
U0089,51.712,86.5,2,-139.582,22.0,assinatura,7.807,63.1
U0089,7.807,24.0,1,-43.905,22.0,assinatura,5.096,58.7
U0089,5.096,16.0,1,-2.7110000000000003,22.0,assinatura,19.564,81.8
U0090,68.953,83.5,8,0.0,7.4,pay_per_use,143.111,1198.5
U0090,143.111,141.0,10,74.15799999999999,7.4,pay_per_use,133.888,694.45
U0090,133.888,102.125,8,-9.222999999999985,7.4,pay_per_use,78.24,634.1
U0091,340.972,100.0909090909091,11,0.0,22.0,pay_per_use,480.218,1264.8
U0091,480.218,148.8,10,139.24600000000004,22.0,pay_per_use,345.626,788.8
U0091,345.626,77.33333333333333,12,-134.59200000000004,22.0,pay_per_use,495.463,1371.9
U0091,495.463,94.94117647058823,17,149.83700000000005,22.0,pay_per_use,544.302,1480.7
U0091,544.302,108.875,16,48.839,22.0,pay_per_use,428.439,1177.25
U0092,318.921,82.91666666666667,12,0.0,22.0,assinatura,230.679,469.55
U0092,230.679,84.77777777777777,9,-88.24199999999999,22.0,assinatura,550.341,802.3
U0092,550.341,105.23076923076923,13,319.66200000000003,22.0,assinatura,249.254,384.3
U0092,249.254,76.0,8,-301.087,22.0,assinatura,52.61,143.4
U0092,52.61,56.666666666666664,3,-196.644,22.0,assinatura,523.242,949.7
U0093,303.867,112.11111111111111,9,0.0,22.0,assinatura,176.709,343.05
U0093,176.709,76.14285714285714,7,-127.15800000000002,22.0,assinatura,24.492,90.05
U0093,24.492,36.5,2,-152.217,22.0,assinatura,38.777,123.6
U0093,38.777,67.0,2,14.285,22.0,assinatura,145.441,309.5
U0093,145.441,118.0,4,106.664,22.0,assinatura,271.42,525.1
U0094,229.759,94.375,8,0.0,22.0,pay_per_use,215.558,600.95
U0094,215.558,88.375,8,-14.200999999999993,22.0,pay_per_use,224.475,622.2
U0094,224.475,122.0,6,8.917000000000002,22.0,pay_per_use,240.299,658.75
U0094,240.299,77.5,10,15.824000000000012,22.0,pay_per_use,99.294,284.75
U0094,99.294,83.75,4,-141.005,22.0,pay_per_use,464.172,901.0
U0095,131.486,137.0,3,0.0,22.0,assinatura,36.632,108.75
U0095,36.632,53.5,2,-94.85399999999998,22.0,assinatura,55.915,156.05
U0095,55.915,64.33333333333333,3,19.283,22.0,assinatura,290.21,531.7
U0095,290.21,125.14285714285714,7,234.295,22.0,assinatura,250.748,496.5
U0095,250.748,135.33333333333334,6,-39.46199999999999,22.0,assinatura,96.051,223.7
U0096,283.425,129.14285714285714,7,0.0,22.0,pay_per_use,316.786,875.5
U0096,316.786,103.0,10,33.36099999999999,22.0,pay_per_use,397.768,1066.75
U0096,397.768,104.58333333333333,12,80.98199999999997,22.0,pay_per_use,517.695,1397.4
U0096,517.695,102.75,16,119.92700000000008,22.0,pay_per_use,208.66,589.9
U0096,208.66,69.4,10,-309.0350000000001,22.0,pay_per_use,282.822,753.95
U0097,342.335,96.25,12,0.0,22.0,pay_per_use,492.31,1331.95
U0097,492.31,104.46666666666667,15,149.97500000000002,22.0,pay_per_use,717.912,1945.65
U0097,717.912,114.45,20,225.60200000000003,22.0,pay_per_use,471.307,1228.25
U0097,471.307,120.41666666666667,12,-246.60500000000002,22.0,pay_per_use,289.779,777.75
U0097,289.779,130.71428571428572,7,-181.52800000000002,22.0,pay_per_use,507.573,1386.35
U0098,51.124,61.8,5,12.257000000000005,11.0,pay_per_use,199.418,1093.1
U0099,85.803,134.0,4,0.0,11.0,pay_per_use,37.371,215.9
U0099,37.371,84.66666666666667,3,-48.431999999999995,11.0,pay_per_use,190.217,1037.85
U0099,190.217,93.92307692307692,13,152.846,11.0,pay_per_use,131.611,736.1
U0099,131.611,144.33333333333334,6,-58.60600000000002,11.0,pay_per_use,193.281,844.9
U0100,431.179,113.66666666666667,12,0.0,22.0,pay_per_use,413.437,1161.95
U0100,413.437,113.91666666666667,12,-17.741999999999962,22.0,pay_per_use,226.404,560.15
U0100,226.404,73.22222222222223,9,-187.03300000000002,22.0,pay_per_use,461.736,1286.9
U0100,461.736,151.4,10,235.332,22.0,pay_per_use,250.084,685.1
U0100,250.084,100.75,8,-211.652,22.0,pay_per_use,208.247,557.6
U0101,390.748,96.38461538461539,13,0.0,22.0,pay_per_use,451.572,1207.0
U0101,451.572,129.0909090909091,11,60.82400000000001,22.0,pay_per_use,345.967,703.8
U0101,175.829,80.14285714285714,7,-170.13799999999998,22.0,pay_per_use,288.062,793.05
U0102,72.529,86.125,8,0.0,7.4,pay_per_use,59.783,487.05
U0102,59.783,95.5,6,-12.745999999999995,7.4,pay_per_use,127.999,838.1
U0102,127.999,89.63636363636364,11,68.216,7.4,pay_per_use,161.763,1182.35
U0102,161.763,107.0,13,33.76400000000001,7.4,pay_per_use,96.026,790.5
U0102,96.026,77.5,12,-65.73700000000001,7.4,pay_per_use,131.577,1031.9
U0103,264.483,90.55555555555556,9,0.0,22.0,pay_per_use,419.43,1157.7
U0103,419.43,97.28571428571429,14,154.947,22.0,pay_per_use,201.619,561.0
U0103,201.619,73.33333333333333,9,-217.811,22.0,pay_per_use,470.026,1337.9
U0103,470.026,112.42857142857143,14,268.40700000000004,22.0,pay_per_use,390.005,1066.75
U0103,390.005,114.0909090909091,11,-80.02100000000002,22.0,pay_per_use,322.928,881.45
U0104,390.664,126.0,10,0.0,22.0,pay_per_use,448.65,1227.4
U0104,448.65,111.07692307692308,13,57.98599999999999,22.0,pay_per_use,386.132,1030.2
U0104,386.132,86.57142857142857,14,-62.51799999999997,22.0,pay_per_use,293.396,779.45
U0104,293.396,91.7,10,-92.73599999999999,22.0,pay_per_use,339.311,898.45
U0104,339.311,88.08333333333333,12,45.914999999999964,22.0,pay_per_use,328.311,874.65
U0105,113.414,99.27272727272727,11,0.0,7.4,pacote_condominial,98.499,540.97
U0105,98.499,129.42857142857142,7,-14.915000000000006,7.4,pacote_condominial,93.017,518.17
U0105,93.017,141.5,6,-5.481999999999999,7.4,pacote_condominial,124.276,656.97
U0105,124.276,99.66666666666667,12,31.259,7.4,pacote_condominial,107.461,581.77
U0105,107.461,77.53846153846153,13,-16.814999999999998,7.4,pacote_condominial,60.979,408.97
U0106,160.86,66.75,8,0.0,22.0,pay_per_use,421.041,1154.3
U0106,421.041,84.875,16,260.181,22.0,pay_per_use,367.909,688.5
U0106,367.909,101.25,8,-53.132000000000005,22.0,pay_per_use,235.488,648.55
U0106,235.488,84.77777777777777,9,-132.421,22.0,pay_per_use,355.07,979.2
U0106,355.07,104.72727272727273,11,119.582,22.0,pay_per_use,567.365,1372.75
U0107,51.829,83.5,2,0.0,22.0,pay_per_use,202.95,571.2
U0107,202.95,112.0,6,151.12099999999998,22.0,pay_per_use,247.442,702.1
U0107,247.442,118.0,7,44.49200000000002,22.0,pay_per_use,139.629,391.85
U0107,139.629,92.2,5,-107.81300000000002,22.0,pay_per_use,120.407,334.9
U0107,120.407,98.5,4,-19.221999999999994,22.0,pay_per_use,241.386,639.2
U0108,183.441,98.66666666666667,18,0.0,7.4,assinatura,101.734,601.55
U0108,101.734,77.15384615384616,13,-81.70700000000001,7.4,assinatura,104.271,568.0
U0108,104.271,104.66666666666667,9,2.537000000000006,7.4,assinatura,152.901,886.45
U0108,152.901,117.0,13,48.63000000000001,7.4,assinatura,189.311,1072.35
U0108,189.311,103.27777777777777,18,36.41,7.4,assinatura,195.509,844.1
U0109,271.937,136.16666666666666,6,0.0,22.0,pay_per_use,244.883,687.65
U0109,244.883,115.57142857142857,7,-27.054000000000002,22.0,pay_per_use,121.558,319.6
U0109,98.697,81.5,4,-22.861000000000004,22.0,pay_per_use,207.132,572.05
U0110,890.72,114.88,25,0.0,22.0,pay_per_use,861.918,2374.05
U0110,861.918,107.42307692307692,26,-28.80200000000002,22.0,pay_per_use,559.691,1562.3
U0110,559.691,96.73684210526316,19,-302.227,22.0,pay_per_use,481.187,1293.7
U0110,481.187,95.125,16,-78.50400000000002,22.0,pay_per_use,508.66,1315.8
U0110,508.66,96.75,16,27.473000000000013,22.0,pay_per_use,482.647,1317.5
U0111,300.228,95.8,10,0.0,22.0,pay_per_use,299.122,804.1
U0111,299.122,67.57142857142857,14,-1.1059999999999945,22.0,pay_per_use,376.735,1001.3
U0111,376.735,78.53333333333333,15,77.613,22.0,pay_per_use,391.145,914.6
U0111,391.145,97.81818181818181,11,14.409999999999968,22.0,pay_per_use,381.772,1080.35
U0111,381.772,90.78571428571429,14,-9.37299999999999,22.0,pay_per_use,188.323,502.35
U0112,236.299,110.33333333333333,12,0.0,11.0,pay_per_use,328.137,1728.9
U0112,328.137,127.125,16,91.838,11.0,pay_per_use,268.018,1479.85
U0112,268.018,96.72222222222223,18,-60.11900000000003,11.0,pay_per_use,212.489,1123.7
U0112,212.489,82.625,16,-55.52899999999997,11.0,pay_per_use,173.643,949.45
U0112,173.643,124.11111111111111,9,-38.846000000000004,11.0,pay_per_use,329.576,1815.6
U0113,89.995,95.33333333333333,6,0.0,11.0,pacote_condominial,24.967,241.37
U0113,24.967,78.5,2,-65.028,11.0,pacote_condominial,23.937,239.77
U0113,23.937,76.5,2,-1.0299999999999976,11.0,pacote_condominial,10.98,208.17
U0113,10.98,37.0,2,-12.957,11.0,pacote_condominial,72.776,368.57
U0113,72.776,158.33333333333334,3,61.79599999999999,11.0,pacote_condominial,57.135,332.57
U0114,94.213,114.8,5,0.0,11.0,assinatura,76.428,337.0
U0114,32.794,96.5,2,-43.634,11.0,assinatura,102.586,420.6
U0114,102.586,84.25,8,69.792,11.0,assinatura,42.44,205.55
U0115,71.971,76.5,6,0.0,11.0,pay_per_use,105.267,561.0
U0115,105.267,94.28571428571429,7,33.29599999999999,11.0,pay_per_use,187.042,1009.8
U0115,187.042,118.8,10,81.775,11.0,pay_per_use,136.3,754.8
U0115,136.3,111.0,8,-50.74199999999999,11.0,pay_per_use,233.479,1300.5
U0115,233.479,139.0909090909091,11,97.179,11.0,pay_per_use,148.104,812.6
U0116,775.753,129.52631578947367,19,0.0,22.0,assinatura,622.694,1165.85
U0116,622.694,101.45,20,-153.05900000000008,22.0,assinatura,1042.338,1861.6
U0116,1042.338,106.25806451612904,31,419.644,22.0,assinatura,716.374,1301.7
U0116,716.374,98.95652173913044,23,-325.96399999999994,22.0,assinatura,855.047,1159.8
U0116,855.047,96.0952380952381,21,138.673,22.0,assinatura,588.13,1065.2
U0117,211.121,88.95,20,0.0,7.4,assinatura,231.547,1053.65
U0117,231.547,101.38888888888889,18,20.425999999999988,7.4,assinatura,222.733,1159.25
U0117,222.733,144.07142857142858,14,-8.813999999999993,7.4,assinatura,254.138,1375.4
U0117,254.138,120.5,20,31.405,7.4,assinatura,201.725,1018.45
U0117,201.725,125.78571428571429,14,-52.41300000000001,7.4,assinatura,176.885,966.75
U0118,113.556,80.63636363636364,11,0.0,7.4,pay_per_use,83.829,653.65
U0118,83.829,96.125,8,-29.727000000000004,7.4,pay_per_use,93.717,722.5
U0118,93.717,121.42857142857143,7,9.888000000000005,7.4,pay_per_use,155.533,1054.85
U0118,155.533,88.64285714285714,14,61.81599999999999,7.4,pay_per_use,133.39,1095.65
U0119,74.824,113.0,4,0.0,11.0,assinatura,151.254,582.85
U0119,151.254,107.66666666666667,9,76.42999999999999,11.0,assinatura,91.875,358.45
U0119,91.875,93.5,6,-59.37899999999999,11.0,assinatura,89.821,363.95
U0119,89.821,95.16666666666667,6,-2.054000000000002,11.0,assinatura,89.597,350.75
U0119,89.597,91.16666666666667,6,-0.22400000000000375,11.0,assinatura,106.62,418.4
U0120,49.38,81.75,4,0.0,11.0,pay_per_use,50.594,283.05
U0120,50.594,111.0,3,1.2139999999999986,11.0,pay_per_use,134.779,706.35
U0120,134.779,103.875,8,84.185,11.0,pay_per_use,35.879,191.25
U0120,35.879,75.0,3,-98.9,11.0,pay_per_use,85.09,447.1
U0120,85.09,105.2,5,49.211000000000006,11.0,pay_per_use,34.436,203.15
U0121,197.613,105.33333333333333,6,0.0,22.0,assinatura,240.248,460.75
U0121,240.248,106.71428571428571,7,42.63499999999999,22.0,assinatura,315.581,602.65
U0121,315.581,100.5,10,75.33300000000003,22.0,assinatura,128.536,286.95
U0121,128.536,86.2,5,-187.04500000000002,22.0,assinatura,159.593,328.75
U0121,159.593,101.4,5,31.056999999999988,22.0,assinatura,409.22,598.25
U0122,270.3,72.33333333333333,6,0.0,22.0,assinatura,187.093,367.25
U0122,187.093,96.16666666666667,6,-83.20700000000002,22.0,assinatura,389.798,746.75
U0122,389.798,90.5,14,202.705,22.0,assinatura,106.087,236.35
U0122,106.087,67.8,5,-283.711,22.0,assinatura,425.279,792.95
U0122,425.279,112.58333333333333,12,319.192,22.0,assinatura,393.91,747.3
U0123,170.102,106.4,5,0.0,22.0,pay_per_use,207.313,561.0
U0123,178.746,80.66666666666667,3,-28.56699999999998,22.0,pay_per_use,428.845,1108.4
U0123,428.845,163.0,8,250.09900000000002,22.0,pay_per_use,159.027,449.65
U0124,362.569,130.66666666666666,9,0.0,22.0,pay_per_use,283.492,569.5
U0124,283.492,111.66666666666667,6,-79.077,22.0,pay_per_use,315.034,714.85
U0124,315.034,84.1,10,31.541999999999973,22.0,pay_per_use,52.045,139.4
U0124,52.045,82.0,2,-262.989,22.0,pay_per_use,157.863,445.4
U0124,157.863,131.0,4,105.818,22.0,pay_per_use,133.026,381.65
U0125,175.167,115.2,5,0.0,22.0,pay_per_use,355.368,903.55
U0125,355.368,81.76923076923077,13,180.201,22.0,pay_per_use,189.486,503.2
U0125,189.486,84.57142857142857,7,-165.882,22.0,pay_per_use,449.634,1161.95
U0125,449.634,97.64285714285714,14,260.148,22.0,pay_per_use,242.898,667.25
U0126,146.581,69.14285714285714,7,0.0,22.0,pay_per_use,345.926,931.6
U0126,345.926,109.6,10,199.345,22.0,pay_per_use,607.799,1705.1
U0126,607.799,125.375,16,261.873,22.0,pay_per_use,187.998,499.8
U0127,221.827,100.28571428571429,7,0.0,22.0,assinatura,61.076,151.65
U0127,61.076,61.666666666666664,3,-160.751,22.0,assinatura,136.741,290.8
U0127,136.741,87.6,5,75.66500000000002,22.0,assinatura,91.302,218.2
U0127,91.302,102.0,3,-45.43900000000001,22.0,assinatura,439.815,707.7
U0127,439.815,99.66666666666667,12,348.513,22.0,assinatura,373.626,701.65
U0128,449.354,112.07692307692308,13,0.0,22.0,assinatura,564.693,1034.95
U0128,564.693,119.4,15,115.339,22.0,assinatura,347.8,638.95
U0128,347.8,107.1,10,-216.89299999999997,22.0,assinatura,434.114,843.55
U0128,434.114,131.1818181818182,11,86.31399999999996,22.0,assinatura,507.382,935.4
U0129,208.695,91.57142857142857,7,0.0,22.0,pay_per_use,187.471,516.8
U0129,166.661,105.6,5,-20.810000000000002,22.0,pay_per_use,257.491,676.6
U0129,257.491,88.44444444444444,9,90.82999999999998,22.0,pay_per_use,380.639,744.6
U0130,280.632,121.57142857142857,7,0.0,22.0,pay_per_use,113.099,322.15
U0130,113.099,126.33333333333333,3,-167.53300000000002,22.0,pay_per_use,259.478,640.9
U0130,259.478,94.25,8,146.37900000000002,22.0,pay_per_use,225.276,625.6
U0130,225.276,92.0,8,-34.202,22.0,pay_per_use,82.777,230.35
U0130,82.777,54.2,5,-142.49900000000002,22.0,pay_per_use,338.766,896.75
U0131,236.512,61.90909090909091,11,0.0,22.0,pay_per_use,327.929,855.1
U0131,327.929,100.6,10,91.41699999999997,22.0,pay_per_use,334.535,929.9
U0131,334.535,78.14285714285714,14,6.606000000000051,22.0,pay_per_use,291.221,781.15
U0131,291.221,83.54545454545455,11,-43.31400000000002,22.0,pay_per_use,225.349,596.7
U0131,225.349,78.0,9,-65.87200000000001,22.0,pay_per_use,262.585,737.8
U0132,77.032,79.66666666666667,3,0.0,22.0,pay_per_use,70.927,185.3
U0132,70.927,54.5,4,-6.10499999999999,22.0,pay_per_use,133.724,370.6
U0132,133.724,218.0,2,62.79699999999998,22.0,pay_per_use,96.008,266.9
U0132,96.008,104.66666666666667,3,-37.715999999999994,22.0,pay_per_use,120.819,313.65
U0133,96.057,86.18181818181819,11,0.0,7.4,pay_per_use,74.664,634.95
U0133,74.664,74.7,10,-21.393,7.4,pay_per_use,83.755,685.1
U0133,83.755,115.14285714285714,7,9.090999999999994,7.4,pay_per_use,71.846,580.55
U0133,71.846,75.88888888888889,9,-11.908999999999992,7.4,pay_per_use,115.645,947.75
U0133,115.645,101.36363636363636,11,43.79899999999999,7.4,pay_per_use,135.151,1012.35
U0134,177.129,61.666666666666664,6,0.0,22.0,pay_per_use,226.209,640.05
U0134,226.209,94.125,8,49.08000000000001,22.0,pay_per_use,146.979,381.65
U0134,146.979,149.66666666666666,3,-79.22999999999999,22.0,pay_per_use,73.339,207.4
U0134,73.339,61.0,4,-73.64000000000001,22.0,pay_per_use,178.671,510.0
U0134,178.671,120.0,5,105.332,22.0,pay_per_use,104.55,279.65
U0135,201.145,99.0,13,0.0,11.0,pacote_condominial,136.991,466.57
U0135,136.991,72.0,10,-64.154,11.0,pacote_condominial,138.238,524.97
U0135,138.238,86.6,10,1.2469999999999857,11.0,pacote_condominial,142.023,534.17
U0135,142.023,111.125,8,3.7849999999999966,11.0,pacote_condominial,441.424,1310.17
U0135,441.424,101.03571428571429,28,299.40099999999995,11.0,pacote_condominial,284.015,700.57
U0136,125.227,136.33333333333334,6,0.0,11.0,pay_per_use,134.222,688.5
U0136,134.222,115.71428571428571,7,8.995000000000005,11.0,pay_per_use,55.718,283.05
U0136,55.718,166.5,2,-78.504,11.0,pay_per_use,62.31,318.75
U0136,62.31,75.0,5,6.591999999999999,11.0,pay_per_use,155.59,646.0
U0136,155.59,152.0,5,93.28,11.0,pay_per_use,100.81,531.25
U0137,80.573,94.375,8,0.0,7.4,pay_per_use,163.14,1314.1
U0137,163.14,128.83333333333334,12,82.567,7.4,pay_per_use,95.552,792.2
U0137,95.552,103.55555555555556,9,-67.58799999999998,7.4,pay_per_use,72.305,618.8
U0137,72.305,104.0,7,-23.247,7.4,pay_per_use,61.886,525.3
U0137,61.886,88.28571428571429,7,-10.419000000000004,7.4,pay_per_use,12.749,93.5
U0138,332.234,121.33333333333333,6,0.0,22.0,assinatura,334.89,656.0
U0138,334.89,122.44444444444444,9,2.656000000000006,22.0,assinatura,511.883,915.05
U0138,511.883,143.0,11,176.993,22.0,assinatura,155.396,321.05
U0138,155.396,98.6,5,-356.48699999999997,22.0,assinatura,310.7,603.75
U0138,310.7,83.91666666666667,12,155.304,22.0,assinatura,147.163,316.1
U0139,77.409,82.55555555555556,9,0.0,7.4,pay_per_use,118.005,910.35
U0139,118.005,133.875,8,40.59599999999999,7.4,pay_per_use,96.855,760.75
U0139,96.855,89.5,10,-21.14999999999999,7.4,pay_per_use,119.484,977.5
U0139,119.484,143.75,8,22.62899999999999,7.4,pay_per_use,97.59,782.0
U0139,97.59,131.42857142857142,7,-21.89399999999999,7.4,pay_per_use,63.968,538.9
U0140,104.473,162.16666666666666,6,0.0,7.4,pacote_condominial,121.194,661.77
U0140,121.194,109.81818181818181,11,16.721000000000004,7.4,pacote_condominial,50.416,370.97
U0140,50.416,96.2,5,-70.778,7.4,pacote_condominial,48.814,352.97
U0140,48.814,109.0,4,-1.6019999999999968,7.4,pacote_condominial,108.939,599.77
U0140,108.939,87.75,12,60.12499999999999,7.4,pacote_condominial,75.35,475.37
U0141,208.318,124.0909090909091,11,0.0,11.0,pacote_condominial,171.39,572.57
U0141,171.39,109.44444444444444,9,-36.928000000000026,11.0,pacote_condominial,39.509,278.97
U0141,39.509,50.2,5,-131.88099999999997,11.0,pacote_condominial,77.466,373.77
U0141,77.466,61.0,8,37.956999999999994,11.0,pacote_condominial,137.824,538.57
U0141,137.824,100.0,9,60.35800000000002,11.0,pacote_condominial,96.239,416.97
U0142,291.243,90.3,20,0.0,11.0,pay_per_use,160.477,765.0
U0142,160.477,100.0,9,-130.766,11.0,pay_per_use,202.483,1143.25
U0142,202.483,103.46153846153847,13,42.006,11.0,pay_per_use,196.589,1046.35
U0142,196.589,102.58333333333333,12,-5.8940000000000055,11.0,pay_per_use,176.665,986.0
U0142,176.665,77.33333333333333,15,-19.924000000000007,11.0,pay_per_use,185.787,1023.4
U0143,333.105,110.2,10,0.0,22.0,pay_per_use,267.945,717.4
U0143,267.945,93.77777777777777,9,-65.16000000000003,22.0,pay_per_use,220.516,623.9
U0143,220.516,122.33333333333333,6,-47.429,22.0,pay_per_use,81.146,234.6
U0143,81.146,92.0,3,-139.37,22.0,pay_per_use,200.441,561.85
U0143,200.441,110.16666666666667,6,119.295,22.0,pay_per_use,330.009,855.1
U0144,506.572,143.27272727272728,11,188.017,22.0,pay_per_use,235.425,615.4
U0144,235.425,72.4,10,-271.147,22.0,pay_per_use,441.459,912.9
U0144,441.459,107.4,10,206.034,22.0,pay_per_use,163.51,424.15
U0145,105.49,82.125,8,0.0,11.0,pay_per_use,129.872,688.5
U0145,129.872,115.71428571428571,7,24.38200000000002,11.0,pay_per_use,172.42,945.2
U0145,172.42,111.2,10,42.54799999999997,11.0,pay_per_use,235.507,1352.35
U0145,235.507,122.38461538461539,13,63.08700000000002,11.0,pay_per_use,177.702,672.35
U0145,177.702,79.1,10,-57.80500000000001,11.0,pay_per_use,105.597,528.7
U0146,91.209,95.0,6,0.0,11.0,pay_per_use,257.906,1380.4
U0146,257.906,124.92307692307692,13,166.697,11.0,pay_per_use,204.994,1133.9
U0146,204.994,111.16666666666667,12,-52.912000000000006,11.0,pay_per_use,250.921,1347.25
U0146,250.921,105.66666666666667,15,45.92699999999999,11.0,pay_per_use,229.582,1016.6
U0146,229.582,85.42857142857143,14,-21.339,11.0,pay_per_use,117.733,578.85
U0147,22.776,54.0,4,0.0,7.4,pay_per_use,56.507,455.6
U0147,56.507,89.33333333333333,6,33.730999999999995,7.4,pay_per_use,35.581,280.5
U0147,35.581,47.142857142857146,7,-20.925999999999995,7.4,pay_per_use,53.888,420.75
U0147,53.888,123.75,4,18.306999999999995,7.4,pay_per_use,18.114,137.7
U0147,18.114,81.0,2,-35.774,7.4,pay_per_use,74.371,616.25
U0148,125.476,109.36363636363636,11,0.0,7.4,pay_per_use,127.393,1052.3
U0148,155.347,109.21428571428571,14,27.954000000000008,7.4,pay_per_use,96.473,760.75
U0148,96.473,89.5,10,-58.87400000000001,7.4,pay_per_use,228.539,1716.15
U0149,99.239,156.75,4,0.0,11.0,pay_per_use,17.306,97.75
U0149,17.306,57.5,2,-81.933,11.0,pay_per_use,98.701,544.85
U0149,98.701,91.57142857142857,7,81.395,11.0,pay_per_use,60.861,325.55
U0149,60.861,76.6,5,-37.839999999999996,11.0,pay_per_use,115.424,583.95
U0149,115.424,171.75,4,54.56300000000001,11.0,pay_per_use,61.433,345.1
U0150,404.526,100.6923076923077,13,0.0,22.0,pay_per_use,517.051,1447.55
U0150,517.051,121.64285714285714,14,112.52500000000003,22.0,pay_per_use,86.857,241.4
U0150,86.857,47.333333333333336,6,-430.1940000000001,22.0,pay_per_use,396.701,1060.8
U0150,396.701,78.0,16,309.84400000000005,22.0,pay_per_use,485.654,1312.4
U0150,485.654,118.76923076923077,13,88.95299999999997,22.0,pay_per_use,416.119,1159.4
